prod_year,prod_year_delta,prod_year_delta_sq,prod_year_delta_cu,cylinders,airbags,levy,manufacturer_class,manufacturer_mean_le,category_mean_le,leather_interior,fuel_type_mean_le,turbo,engine_volume,mileage,mileage_new,gear_box_type_mean_le,wheel_mean_le
2011,9,81.0,729.0,4,4,707.0,3,49,4,1,1,0,2.0,114000.0,0,0,0
2004,16,256.0,4096.0,4,4,781.0,1,50,4,1,0,0,2.5,280000.0,0,0,0
2011,9,81.0,729.0,8,0,1514.0,1,29,9,1,4,0,4.6,202048.0,0,0,0
2011,9,81.0,729.0,4,4,707.0,2,22,9,1,3,0,2.0,82328.0,0,0,0
2004,16,256.0,4096.0,6,12,781.0,2,5,4,1,4,0,3.0,155087.0,0,2,0
2002,18,324.0,5832.0,6,4,781.0,1,38,4,0,4,0,3.3,94000.0,0,1,0
2011,9,81.0,729.0,4,10,645.0,1,38,3,0,4,0,1.8,181002.0,0,0,0
2015,5,25.0,125.0,4,4,765.0,2,22,4,1,1,0,2.0,121390.0,0,0,0
2016,4,16.0,64.0,4,4,891.0,2,8,4,1,3,0,2.0,114058.0,0,0,0
2014,6,36.0,216.0,4,4,528.0,2,22,3,1,1,0,1.6,38554.0,0,0,0
2012,8,64.0,512.0,6,12,1058.0,2,33,4,1,1,0,3.5,193267.0,0,0,0
2010,10,100.0,1000.0,4,8,761.0,2,53,3,0,2,0,1.8,95863.0,0,0,0
2015,5,25.0,125.0,4,4,765.0,2,22,9,1,3,0,2.0,461965.0,0,0,0
2016,4,16.0,64.0,4,12,1051.0,2,22,9,0,4,0,2.4,93000.0,0,0,0
2016,4,16.0,64.0,4,10,781.0,2,16,9,1,5,0,2.0,59200.0,0,2,0
2012,8,64.0,512.0,4,12,586.0,2,53,3,1,2,0,1.8,260000.0,0,0,0
2011,9,81.0,729.0,4,12,800.0,1,32,4,1,4,0,2.3,184576.0,0,0,0
2013,7,49.0,343.0,4,12,751.0,2,22,9,1,4,0,2.4,149123.0,0,0,0
2012,8,64.0,512.0,4,8,781.0,2,53,3,0,2,0,1.8,120000.0,0,0,0
2011,9,81.0,729.0,4,4,831.0,2,8,4,1,4,0,2.4,81344.0,0,0,0
2016,4,16.0,64.0,4,4,891.0,2,22,4,1,1,0,2.0,121639.0,0,0,0
2008,12,144.0,1728.0,6,12,1598.0,2,33,9,1,1,0,3.0,175614.0,0,0,0
2016,4,16.0,64.0,4,4,891.0,2,22,4,1,1,0,2.0,50255.0,0,0,0
2016,4,16.0,64.0,4,12,167.0,2,56,9,1,4,0,0.2,57794.0,0,0,0
2016,4,16.0,64.0,6,12,781.0,2,53,9,1,4,0,2.5,65000.0,0,2,0
2010,10,100.0,1000.0,8,0,1811.0,1,29,4,1,4,0,4.6,260771.0,0,0,0
2013,7,49.0,343.0,4,12,779.0,1,32,9,1,4,0,2.5,125000.0,0,2,0
2010,10,100.0,1000.0,4,4,836.0,2,22,4,1,1,0,2.0,164578.0,0,0,0
2016,4,16.0,64.0,4,12,1091.0,2,53,9,1,4,0,2.5,19000.0,0,2,0
2008,12,144.0,1728.0,4,8,781.0,2,53,9,1,2,0,2.4,19000.0,0,3,0
2005,15,225.0,3375.0,4,2,1356.0,1,39,10,0,0,0,1.6,167000.0,0,1,0
2017,3,9.0,27.0,4,12,1017.0,2,22,9,1,4,0,2.0,21246.0,0,0,0
2012,8,64.0,512.0,4,4,641.0,2,8,4,1,1,0,2.0,79749.0,0,0,0
2005,15,225.0,3375.0,4,6,781.0,1,38,3,0,4,0,1.5,111111.0,0,3,1
2016,4,16.0,64.0,8,12,1935.0,2,33,9,1,4,0,4.6,67882.0,0,0,0
2013,7,49.0,343.0,4,8,640.0,2,16,9,1,4,1,2.0,53000.0,0,1,0
2002,18,324.0,5832.0,6,12,781.0,2,5,9,0,4,0,3.0,155000.0,0,2,0
2012,8,64.0,512.0,4,10,781.0,2,53,9,1,4,0,2.5,101000.0,0,2,0
2017,3,9.0,27.0,4,4,1017.0,2,22,9,1,4,0,2.0,19080.0,0,0,0
2016,4,16.0,64.0,6,12,1292.0,3,31,9,1,4,0,3.0,50314.0,0,0,0
2011,9,81.0,729.0,6,7,781.0,2,16,1,1,4,0,3.7,132000.0,0,0,1
2014,6,36.0,216.0,4,12,584.0,2,53,9,1,4,0,1.8,169141.0,0,0,0
2017,3,9.0,27.0,4,12,831.0,2,22,9,1,4,0,1.6,25635.0,0,0,0
2016,4,16.0,64.0,4,4,730.0,2,22,9,1,4,0,1.6,71672.0,0,0,0
2009,11,121.0,1331.0,4,0,1185.0,2,16,4,1,2,0,2.5,196682.0,0,0,0
2006,14,196.0,2744.0,4,4,781.0,2,53,3,0,2,0,1.5,210000.0,0,3,0
1999,21,441.0,9261.0,4,4,781.0,2,53,1,0,4,0,1.8,167000.0,0,0,1
2010,10,100.0,1000.0,4,4,836.0,2,22,1,1,4,0,2.0,132008.0,0,0,0
1996,24,576.0,13824.0,4,2,781.0,1,39,3,0,4,0,1.4,270000.0,0,1,0
2018,2,4.0,8.0,4,12,609.0,2,53,9,1,2,0,2.5,35058.0,0,0,0
2016,4,16.0,64.0,4,4,891.0,2,22,4,1,1,0,2.0,32948.0,0,0,0
2016,4,16.0,64.0,4,0,891.0,2,22,9,1,4,0,2.0,52000.0,0,0,0
2016,4,16.0,64.0,4,0,431.0,2,22,9,1,2,0,2.0,71218.0,0,0,0
2014,6,36.0,216.0,4,4,639.0,3,49,4,1,1,0,2.0,37546.0,0,0,0
2012,8,64.0,512.0,4,8,586.0,2,22,9,0,4,0,1.8,113600.0,0,2,0
2013,7,49.0,343.0,4,8,530.0,1,38,4,0,4,1,1.6,74954.0,0,1,0
2012,8,64.0,512.0,8,12,1363.0,2,33,4,1,1,0,4.6,180659.0,0,0,0
2010,10,100.0,1000.0,4,4,836.0,2,22,4,1,1,0,2.0,188083.0,0,0,0
2011,9,81.0,729.0,6,12,1234.0,1,32,9,1,4,0,3.7,134157.0,0,0,0
2004,16,256.0,4096.0,4,2,781.0,1,50,10,0,4,0,2.5,163000.0,0,2,1
2012,8,64.0,512.0,4,6,781.0,1,20,9,0,2,0,1.3,147000.0,0,0,1
2010,10,100.0,1000.0,4,8,781.0,2,53,9,0,3,0,1.8,140000.0,0,0,0
1983,37,1369.0,50653.0,4,0,781.0,1,55,9,0,4,0,1.3,0.0,1,1,0
2015,5,25.0,125.0,4,0,382.0,2,16,9,1,2,0,2.0,100747.0,0,0,0
2011,9,81.0,729.0,6,8,781.0,2,33,4,1,4,0,3.5,11111.0,0,2,0
1976,44,1936.0,85184.0,8,10,781.0,1,39,4,0,0,0,2.4,255888.0,0,1,0
1997,23,529.0,12167.0,4,0,781.0,1,36,9,0,4,0,1.3,100000.0,0,1,0
2013,7,49.0,343.0,4,6,474.0,2,8,3,1,2,0,1.4,126400.0,0,0,0
2009,11,121.0,1331.0,4,4,781.0,1,38,3,0,4,0,1.6,180000.0,0,1,1
2016,4,16.0,64.0,4,12,891.0,1,29,1,1,4,0,2.0,66776.0,0,0,0
2012,8,64.0,512.0,4,4,503.0,2,53,3,1,4,0,1.5,69570.0,0,0,0
2014,6,36.0,216.0,4,12,394.0,2,53,9,1,2,0,2.5,203200.0,0,0,0
2006,14,196.0,2744.0,6,6,781.0,2,33,9,1,4,0,2.5,233000.0,0,2,0
2014,6,36.0,216.0,4,6,639.0,2,16,9,0,4,0,2.0,105000.0,0,0,0
2007,13,169.0,2197.0,4,4,988.0,2,53,9,0,2,0,1.5,453000.0,0,3,0
2014,6,36.0,216.0,4,4,639.0,2,22,9,1,3,0,2.0,419603.0,0,0,0
2015,5,25.0,125.0,4,4,765.0,2,22,9,1,3,0,2.0,456867.0,0,0,0
2012,8,64.0,512.0,1,12,975.0,1,3,4,1,4,0,3.2,101000.0,0,2,0
2016,4,16.0,64.0,4,12,1091.0,2,16,9,1,4,0,2.5,70344.0,0,0,0
2015,5,25.0,125.0,8,0,1646.0,1,29,4,1,4,0,4.6,102907.0,0,0,0
2014,6,36.0,216.0,4,4,528.0,2,22,9,1,4,0,1.6,70835.0,0,0,0
2013,7,49.0,343.0,8,8,781.0,2,56,9,1,4,0,3.6,101000.0,0,0,0
2016,4,16.0,64.0,4,4,764.0,2,27,9,1,1,0,1.7,30178.0,0,0,0
2009,11,121.0,1331.0,4,8,781.0,2,53,9,0,3,0,1.8,127000.0,0,0,0
2012,8,64.0,512.0,4,16,781.0,2,53,9,1,2,0,1.8,95000.0,0,0,0
2015,5,25.0,125.0,4,12,456.0,2,53,9,1,2,0,2.5,123198.0,0,2,0
2014,6,36.0,216.0,4,10,584.0,2,22,9,0,4,0,1.8,78222.0,0,2,0
2011,9,81.0,729.0,6,12,1172.0,2,33,9,1,1,0,3.5,230696.0,0,0,0
2012,8,64.0,512.0,4,8,781.0,2,53,9,0,4,0,1.8,175000.0,0,0,0
2015,5,25.0,125.0,4,0,629.0,1,38,4,1,4,0,1.6,103498.0,0,0,0
1997,23,529.0,12167.0,4,2,781.0,2,16,6,0,1,0,2.5,0.0,1,1,0
2014,6,36.0,216.0,4,8,777.0,2,53,9,1,4,0,2.5,61000.0,0,2,0
2011,9,81.0,729.0,4,4,781.0,1,20,3,0,2,0,1.3,165000.0,0,3,1
2013,7,49.0,343.0,4,12,530.0,2,16,9,1,4,0,1.6,358936.0,0,0,0
2014,6,36.0,216.0,4,6,1502.0,1,29,10,1,2,0,1.8,60000.0,0,0,1
2011,9,81.0,729.0,6,12,1172.0,2,33,4,1,1,0,3.5,186542.0,0,0,0
2000,20,400.0,8000.0,4,6,781.0,1,38,2,1,1,0,2.3,220000.0,0,1,0
2012,8,64.0,512.0,6,12,919.0,2,33,4,1,1,0,3.0,221312.0,0,0,0
2012,8,64.0,512.0,4,6,781.0,2,53,9,0,2,0,2.5,90600.0,0,3,0
2016,4,16.0,64.0,4,8,891.0,2,22,9,0,4,0,2.0,88000.0,0,0,0
2017,3,9.0,27.0,4,4,831.0,2,22,9,1,4,0,1.6,56378.0,0,0,0
2016,4,16.0,64.0,8,8,891.0,2,22,9,0,4,0,2.0,44293.0,0,0,0
2001,19,361.0,6859.0,6,4,781.0,1,36,4,0,0,0,3.5,149000.0,0,2,0
2012,8,64.0,512.0,4,10,781.0,2,53,3,0,5,0,1.8,108773.0,0,0,0
2010,10,100.0,1000.0,4,12,781.0,2,53,9,0,2,0,2.4,165000.0,0,0,0
2007,13,169.0,2197.0,6,12,781.0,2,33,9,1,4,1,3.5,151000.0,0,0,0
2012,8,64.0,512.0,6,6,781.0,2,53,8,0,1,0,3.0,104000.0,0,1,0
2015,5,25.0,125.0,4,4,595.0,2,53,3,1,4,0,1.5,67971.0,0,0,0
2000,20,400.0,8000.0,6,2,781.0,1,24,4,1,0,0,3.2,200000.0,0,0,1
2010,10,100.0,1000.0,4,4,1024.0,2,22,7,1,1,0,2.5,84669.0,0,0,0
1999,21,441.0,9261.0,8,7,781.0,2,25,9,1,4,0,4.0,1000.0,0,2,0
2019,1,1.0,1.0,8,9,830.0,2,16,4,0,4,0,1.5,74000.0,0,2,0
2000,20,400.0,8000.0,4,6,781.0,2,5,9,1,0,0,1.9,215000.0,0,1,0
2012,8,64.0,512.0,4,0,781.0,1,50,4,1,4,0,2.5,204579.0,0,0,0
2009,11,121.0,1331.0,4,4,790.0,2,22,9,1,4,0,1.6,157977.0,0,0,0
2014,6,36.0,216.0,4,8,528.0,2,16,9,0,4,0,1.6,113000.0,0,2,0
2014,6,36.0,216.0,4,0,333.0,2,16,9,1,2,0,2.0,0.0,1,0,0
2016,4,16.0,64.0,4,4,891.0,2,22,4,1,1,0,2.0,144333.0,0,0,0
2012,8,64.0,512.0,4,4,586.0,2,8,9,1,4,0,1.8,158223.0,0,0,0
2002,18,324.0,5832.0,4,5,781.0,1,20,3,0,4,0,1.5,157000.0,0,0,1
2014,6,36.0,216.0,4,12,639.0,2,5,9,1,4,1,2.0,97970.0,0,2,0
2007,13,169.0,2197.0,6,12,781.0,2,33,4,1,1,0,3.0,180000.0,0,2,0
2018,2,4.0,8.0,4,12,1079.0,2,53,4,1,4,0,2.0,38712.0,0,0,0
2014,6,36.0,216.0,4,12,394.0,2,53,9,1,2,0,2.5,102397.0,0,0,0
2013,7,49.0,343.0,4,4,917.0,2,22,9,1,4,0,3.0,55171.0,0,0,0
2013,7,49.0,343.0,4,7,640.0,1,50,4,1,4,0,2.0,77777.0,0,3,0
2016,4,16.0,64.0,4,12,781.0,2,53,4,1,2,0,2.5,45000.0,0,2,0
2001,19,361.0,6859.0,4,2,781.0,2,16,6,1,1,1,2.4,350000.0,0,1,0
1998,22,484.0,10648.0,4,2,781.0,2,16,6,0,1,0,2.5,220000.0,0,1,0
2006,14,196.0,2744.0,4,0,781.0,2,53,3,0,4,0,1.5,264000.0,0,3,0
2012,8,64.0,512.0,4,12,586.0,2,53,3,0,2,0,1.8,182000.0,0,3,0
2013,7,49.0,343.0,4,6,779.0,1,50,4,1,4,0,2.5,173000.0,0,3,0
2011,9,81.0,729.0,4,4,1236.0,2,53,3,0,4,0,1.3,165000.0,0,0,1
2007,13,169.0,2197.0,4,8,781.0,2,53,9,0,2,0,1.5,336000.0,0,0,0
2002,18,324.0,5832.0,4,2,781.0,2,16,6,0,1,1,2.0,205000.0,0,1,0
2011,9,81.0,729.0,4,4,583.0,2,22,9,1,4,0,1.6,163693.0,0,0,0
1995,25,625.0,15625.0,4,0,781.0,1,36,4,0,1,1,2.5,275124.0,0,0,1
2012,8,64.0,512.0,4,12,836.0,2,53,9,1,4,0,2.7,394069.0,0,0,0
2013,7,49.0,343.0,6,10,779.0,2,53,4,0,4,0,2.5,127000.0,0,2,0
1996,24,576.0,13824.0,4,2,781.0,1,39,3,0,4,0,1.6,211375.0,0,1,0
2010,10,100.0,1000.0,4,4,836.0,2,22,4,1,1,0,2.0,214639.0,0,0,0
2012,8,64.0,512.0,4,12,781.0,2,53,9,1,2,0,1.8,184000.0,0,3,0
2016,4,16.0,64.0,4,4,489.0,2,8,3,1,4,0,1.0,32839.0,0,0,0
2012,8,64.0,512.0,4,4,642.0,2,22,4,1,1,0,2.0,140566.0,0,0,0
2004,16,256.0,4096.0,4,8,781.0,1,36,3,0,4,0,1.2,180000.0,0,3,1
2012,8,64.0,512.0,4,12,475.0,2,8,9,1,4,1,1.4,61100.0,0,2,0
2012,8,64.0,512.0,6,0,1058.0,2,53,4,1,2,0,3.5,178000.0,0,0,0
2011,9,81.0,729.0,4,8,707.0,1,36,4,0,4,0,2.0,95000.0,0,2,0
2011,9,81.0,729.0,4,6,781.0,2,35,9,1,4,0,1.6,218000.0,0,2,0
2015,5,25.0,125.0,4,8,781.0,2,53,4,0,4,0,2.5,60800.0,0,2,0
2012,8,64.0,512.0,4,4,503.0,2,53,3,1,4,0,1.5,51440.0,0,0,0
2012,8,64.0,512.0,3,4,875.0,1,36,3,0,4,0,1.0,111111.0,0,0,1
2001,19,361.0,6859.0,6,4,781.0,2,5,9,0,4,0,3.0,168000.0,0,1,0
2014,6,36.0,216.0,4,4,639.0,2,8,9,1,4,0,2.0,76686.0,0,0,0
2015,5,25.0,125.0,8,0,1646.0,1,29,4,1,4,0,4.6,106918.0,0,0,0
2003,17,289.0,4913.0,4,6,781.0,1,3,9,1,4,1,1.8,0.0,1,2,0
1992,28,784.0,21952.0,2,1,781.0,2,16,6,0,1,1,2.5,111111.0,0,1,0
2017,3,9.0,27.0,6,12,1481.0,2,33,4,1,4,0,3.0,51824.0,0,0,0
2014,6,36.0,216.0,4,6,781.0,2,53,9,1,3,0,1.8,48000.0,0,3,0
2012,8,64.0,512.0,4,2,697.0,2,16,6,0,1,1,2.2,141000.0,0,1,0
2011,9,81.0,729.0,4,6,781.0,2,16,6,0,1,1,2.2,133700.0,0,1,0
1999,21,441.0,9261.0,6,10,781.0,2,33,9,1,0,0,3.2,6789.0,0,2,0
2008,12,144.0,1728.0,4,0,781.0,2,16,4,1,2,0,2.5,175000.0,0,0,0
2012,8,64.0,512.0,4,0,753.0,2,22,9,1,2,0,2.4,202864.0,0,0,0
2006,14,196.0,2744.0,4,4,781.0,1,20,3,0,4,0,1.8,250000.0,0,1,1
2012,8,64.0,512.0,8,0,1363.0,1,29,4,1,4,0,4.6,229334.0,0,0,0
2016,4,16.0,64.0,4,4,891.0,2,22,9,1,3,0,2.0,286095.0,0,0,0
2011,9,81.0,729.0,4,4,1266.0,2,22,1,1,4,0,3.8,135746.0,0,0,0
2019,1,1.0,1.0,4,12,1077.0,2,22,9,1,4,0,2.0,9898.0,0,0,0
2014,6,36.0,216.0,6,12,915.0,2,5,4,1,4,0,3.0,145474.0,0,0,0
2002,18,324.0,5832.0,4,6,781.0,2,33,3,1,4,0,1.9,123000.0,0,0,1
2013,7,49.0,343.0,6,12,917.0,2,5,9,1,4,1,3.0,136000.0,0,2,0
2011,9,81.0,729.0,4,4,583.0,2,22,9,1,4,0,1.6,120000.0,0,0,0
2016,4,16.0,64.0,4,4,1091.0,2,22,10,1,1,0,2.5,97640.0,0,0,0
2004,16,256.0,4096.0,4,2,781.0,1,20,9,0,4,0,1.3,160000.0,0,0,1
2010,10,100.0,1000.0,6,8,781.0,2,5,9,1,1,1,3.0,197000.0,0,2,0
2011,9,81.0,729.0,4,0,831.0,2,22,9,1,2,0,2.4,142741.0,0,0,0
2002,18,324.0,5832.0,4,6,781.0,1,20,4,0,0,0,2.4,194500.0,0,0,0
2009,11,121.0,1331.0,4,4,1273.0,3,49,4,1,1,0,2.7,160584.0,0,0,0
2011,9,81.0,729.0,4,4,707.0,2,27,9,1,4,0,2.0,51425.0,0,0,0
2008,12,144.0,1728.0,6,0,781.0,2,33,9,1,4,0,3.5,63000.0,0,2,0
2010,10,100.0,1000.0,4,8,761.0,2,53,9,0,2,0,1.8,138160.0,0,0,0
2009,11,121.0,1331.0,4,4,790.0,2,22,9,1,4,0,1.6,133207.0,0,0,0
2018,2,4.0,8.0,4,12,880.0,2,8,9,1,1,0,1.6,28515.0,0,0,0
2001,19,361.0,6859.0,4,2,781.0,1,38,7,1,0,0,2.0,241000.0,0,0,1
2008,12,144.0,1728.0,6,12,1750.0,2,53,9,1,2,0,3.3,277405.0,0,0,0
2014,6,36.0,216.0,4,10,584.0,2,22,9,0,4,0,1.8,94400.0,0,2,0
2010,10,100.0,1000.0,6,12,1399.0,2,53,9,1,4,0,3.5,195613.0,0,0,0
2012,8,64.0,512.0,4,12,503.0,1,20,3,0,4,0,1.5,216000.0,0,2,0
2018,2,4.0,8.0,4,4,880.0,2,22,9,1,4,0,1.6,65734.0,0,0,0
2005,15,225.0,3375.0,4,6,781.0,2,33,3,1,4,0,2.0,123456.0,0,2,0
2003,17,289.0,4913.0,6,2,781.0,2,5,4,1,3,0,3.0,18900.0,0,2,0
2013,7,49.0,343.0,4,12,779.0,2,53,9,1,2,0,2.5,232032.0,0,0,0
2014,6,36.0,216.0,4,12,394.0,2,53,9,1,2,0,2.5,179381.0,0,0,0
2009,11,121.0,1331.0,4,2,1054.0,2,33,10,0,1,1,2.2,350000.0,0,1,0
2012,8,64.0,512.0,4,12,753.0,2,22,9,1,2,0,2.4,246450.0,0,0,0
2013,7,49.0,343.0,4,4,1267.0,2,53,3,0,2,0,1.5,135000.0,0,0,1
1998,22,484.0,10648.0,5,1,781.0,2,33,6,0,1,1,2.9,270000.0,0,1,1
2014,6,36.0,216.0,4,12,394.0,2,53,9,1,2,0,2.5,115312.0,0,0,0
2013,7,49.0,343.0,8,8,781.0,2,56,9,1,4,0,3.6,101000.0,0,0,0
2014,6,36.0,216.0,4,10,308.0,2,53,9,1,2,0,1.8,87000.0,0,0,0
2009,11,121.0,1331.0,4,12,658.0,1,20,9,0,4,0,1.3,192000.0,0,2,0
2012,8,64.0,512.0,4,4,475.0,2,15,1,1,4,0,1.4,81050.0,0,0,0
2014,6,36.0,216.0,4,10,781.0,2,22,9,1,2,0,2.4,109000.0,0,2,0
2009,11,121.0,1331.0,4,4,966.0,1,11,9,1,4,0,2.0,74429.0,0,0,0
2013,7,49.0,343.0,4,0,585.0,1,29,3,1,2,0,1.8,154059.0,0,0,0
2012,8,64.0,512.0,4,12,836.0,2,53,9,1,4,0,2.7,394069.0,0,0,0
2003,17,289.0,4913.0,6,6,781.0,1,57,4,1,4,1,2.5,363200.0,0,0,0
2017,3,9.0,27.0,4,4,1714.0,2,16,4,1,4,0,3.5,20000.0,0,0,0
1995,25,625.0,15625.0,4,0,781.0,2,56,9,0,4,0,1.8,100000.0,0,1,0
2006,14,196.0,2744.0,4,2,781.0,2,48,9,0,4,0,2.0,462673.0,0,1,0
2015,5,25.0,125.0,4,4,765.0,2,22,4,1,1,0,2.0,90000.0,0,0,0
2000,20,400.0,8000.0,4,4,781.0,1,39,9,0,1,1,2.0,215000.0,0,1,0
2014,6,36.0,216.0,4,4,777.0,2,22,7,1,1,0,2.5,136711.0,0,0,0
2012,8,64.0,512.0,8,12,1363.0,2,33,4,1,1,0,4.6,180659.0,0,0,0
2013,7,49.0,343.0,4,9,781.0,2,53,3,1,2,0,1.8,100000.0,0,3,1
2015,5,25.0,125.0,4,4,765.0,2,22,4,1,1,0,2.0,103589.0,0,0,0
2015,5,25.0,125.0,8,0,1646.0,1,29,4,1,4,0,4.6,102907.0,0,0,0
2007,13,169.0,2197.0,4,4,781.0,1,40,3,0,4,0,1.6,93000.0,0,2,0
2018,2,4.0,8.0,4,12,1327.0,2,53,9,1,4,0,2.5,70662.0,0,0,0
2012,8,64.0,512.0,8,0,1363.0,1,29,4,1,4,0,4.6,189704.0,0,0,0
2012,8,64.0,512.0,4,4,503.0,2,53,3,1,4,0,1.5,41620.0,0,0,0
2007,13,169.0,2197.0,4,4,1047.0,2,22,9,1,4,0,1.6,51385.0,0,0,0
2011,9,81.0,729.0,4,0,707.0,1,13,3,0,4,0,2.0,89000.0,0,0,0
2011,9,81.0,729.0,4,6,862.0,1,50,4,0,4,0,2.5,118500.0,0,2,0
2012,8,64.0,512.0,5,6,781.0,2,56,9,1,4,0,2.5,75000.0,0,2,0
2018,2,4.0,8.0,4,12,609.0,2,53,9,1,2,0,2.5,35058.0,0,0,0
2014,6,36.0,216.0,4,8,528.0,1,38,4,0,4,1,1.6,28460.0,0,2,0
2016,4,16.0,64.0,4,4,891.0,2,22,4,1,1,0,2.0,120923.0,0,0,0
2010,10,100.0,1000.0,6,12,1324.0,2,53,9,1,2,0,3.3,264877.0,0,0,0
2007,13,169.0,2197.0,4,6,781.0,2,8,4,0,1,1,2.0,230000.0,0,1,0
2013,7,49.0,343.0,4,12,585.0,2,22,9,1,4,0,1.8,286043.0,0,0,0
2011,9,81.0,729.0,4,4,583.0,2,22,9,1,4,0,1.6,137213.0,0,0,0
2013,7,49.0,343.0,4,4,530.0,2,22,9,1,4,0,1.6,130000.0,0,0,0
2008,12,144.0,1728.0,4,2,1195.0,2,16,6,0,1,1,2.2,150000.0,0,1,0
2015,5,25.0,125.0,4,12,1036.0,2,5,9,1,4,1,2.8,38415.0,0,2,0
2010,10,100.0,1000.0,4,12,761.0,2,53,9,1,2,0,1.8,421546.0,0,0,0
2015,5,25.0,125.0,4,12,765.0,1,32,9,1,4,0,2.0,82654.0,0,0,0
2001,19,361.0,6859.0,5,10,781.0,2,33,9,0,1,1,2.7,245000.0,0,2,0
2008,12,144.0,1728.0,8,8,781.0,2,25,9,1,4,0,4.2,113600.0,0,2,0
2008,12,144.0,1728.0,4,12,1195.0,2,33,10,0,1,1,2.2,177000.0,0,2,0
2010,10,100.0,1000.0,6,12,1399.0,1,29,4,1,2,0,3.5,167222.0,0,0,0
2009,11,121.0,1331.0,4,4,966.0,2,22,1,1,4,0,2.0,125350.0,0,0,0
2014,6,36.0,216.0,4,4,363.0,2,8,3,1,4,0,1.0,169617.0,0,0,0
2015,5,25.0,125.0,4,4,765.0,3,49,4,1,1,0,2.0,145572.0,0,0,0
2012,8,64.0,512.0,8,0,1363.0,1,29,4,1,4,0,4.6,255406.0,0,0,0
2000,20,400.0,8000.0,4,0,1522.0,1,39,2,0,4,0,1.8,130000.0,0,1,0
2014,6,36.0,216.0,4,6,1187.0,2,8,9,0,4,1,1.4,126000.0,0,0,1
2013,7,49.0,343.0,4,0,781.0,2,53,9,1,2,0,2.5,170000.0,0,0,0
2017,3,9.0,27.0,4,0,1017.0,2,33,4,1,4,0,2.0,43651.0,0,0,0
1998,22,484.0,10648.0,4,0,781.0,2,5,9,0,4,0,1.9,1000.0,0,1,0
2010,10,100.0,1000.0,8,0,1811.0,1,29,4,1,4,0,4.6,260771.0,0,0,0
1993,27,729.0,19683.0,6,0,781.0,3,26,4,1,4,0,4.0,1000.0,0,1,0
2013,7,49.0,343.0,4,12,779.0,2,53,9,1,4,0,2.5,0.0,1,0,0
2008,12,144.0,1728.0,6,4,1091.0,2,8,9,1,4,0,2.0,62823.0,0,0,0
2011,9,81.0,729.0,4,4,583.0,2,22,9,1,4,0,1.6,106616.0,0,0,0
2010,10,100.0,1000.0,4,12,986.0,1,0,9,1,4,0,2.4,203061.0,0,0,0
2013,7,49.0,343.0,4,16,585.0,2,53,3,1,2,0,1.8,161600.0,0,0,0
2015,5,25.0,125.0,4,4,765.0,2,22,9,1,3,0,2.0,537500.0,0,0,0
2015,5,25.0,125.0,4,4,765.0,2,22,4,1,1,0,2.0,48764.0,0,0,0
1995,25,625.0,15625.0,6,2,781.0,2,5,9,1,4,0,2.0,350000.0,0,1,0
2015,5,25.0,125.0,4,4,765.0,3,49,4,1,1,0,2.0,59077.0,0,0,0
2014,6,36.0,216.0,4,4,528.0,2,22,9,1,1,0,1.6,102152.0,0,0,0
2016,4,16.0,64.0,4,4,1493.0,2,16,4,1,4,0,3.5,66246.0,0,0,0
2014,6,36.0,216.0,4,0,777.0,2,53,9,1,4,0,2.5,77803.0,0,2,0
2015,5,25.0,125.0,4,4,595.0,1,20,3,1,4,0,1.5,60539.0,0,0,0
2011,9,81.0,729.0,6,12,1172.0,2,33,1,1,1,0,3.5,170429.0,0,0,0
2007,13,169.0,2197.0,4,4,1286.0,2,8,4,1,1,0,2.0,61435.0,0,0,0
2013,7,49.0,343.0,4,6,781.0,2,53,3,1,2,0,1.8,69000.0,0,3,0
2016,4,16.0,64.0,4,4,770.0,2,22,4,1,1,0,1.7,137445.0,0,0,0
2010,10,100.0,1000.0,4,8,781.0,1,32,4,0,4,0,2.5,273600.0,0,2,0
2010,10,100.0,1000.0,8,0,1811.0,1,29,4,1,4,0,4.6,275240.0,0,0,0
2001,19,361.0,6859.0,4,6,781.0,2,33,9,1,4,0,2.0,296399.0,0,0,1
1997,23,529.0,12167.0,4,2,781.0,2,53,4,0,4,0,2.7,213700.0,0,0,1
2010,10,100.0,1000.0,4,4,761.0,1,11,9,1,4,0,1.8,86382.0,0,0,0
2016,4,16.0,64.0,4,4,891.0,2,22,9,1,3,0,2.0,547288.0,0,0,0
2005,15,225.0,3375.0,6,6,781.0,2,5,4,1,1,1,3.0,248000.0,0,2,0
2010,10,100.0,1000.0,4,4,836.0,2,22,1,1,4,0,2.0,104022.0,0,0,0
2012,8,64.0,512.0,4,12,781.0,2,53,9,1,2,0,2.5,214098.0,0,0,0
2009,11,121.0,1331.0,6,10,781.0,2,5,9,1,4,1,3.0,198400.0,0,2,0
2015,5,25.0,125.0,4,4,424.0,2,8,9,1,4,0,1.0,39232.0,0,0,0
2006,14,196.0,2744.0,4,6,781.0,1,32,3,0,4,0,1.6,11111.0,0,0,1
2010,10,100.0,1000.0,4,4,761.0,2,8,9,1,4,0,1.8,163862.0,0,0,0
2004,16,256.0,4096.0,8,8,781.0,2,5,4,1,4,0,4.4,185000.0,0,2,0
2013,7,49.0,343.0,4,0,640.0,1,50,9,1,4,0,2.0,105523.0,0,0,0
